status,mode,batch_size,n,total_elements,threshold,keep_prob,total_count,iters,avg_ms,logical_gbps,csv
PASS,v1,3,8192,24576,0,0.5,12445,500,0.00833069,20.7272,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b3_n8192_t0_p0.5_v3_domain_latest.csv
PASS,v2,3,8192,24576,0,0.5,12445,500,0.00832371,20.7446,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b3_n8192_t0_p0.5_v3_domain_latest.csv
PASS,v3,3,8192,24576,0,0.5,12445,500,0.00832467,20.7422,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b3_n8192_t0_p0.5_v3_domain_latest.csv
PASS,library_cub_device_select,7,32,224,0,0.5,109,500,0.0200454,0.0790205,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/library_cub_device_select_b7_n32_t0_p0.5_v3_domain_latest.csv
PASS,v1,7,32,224,0,0.5,109,500,0.00832,0.190385,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b7_n32_t0_p0.5_v3_domain_latest.csv
PASS,v2,7,32,224,0,0.5,109,500,0.00831898,0.190408,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b7_n32_t0_p0.5_v3_domain_latest.csv
PASS,v3,7,32,224,0,0.5,109,500,0.00832365,0.190301,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b7_n32_t0_p0.5_v3_domain_latest.csv
PASS,library_cub_device_select,7,256,1792,0,0.5,882,500,0.0199733,0.626636,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/library_cub_device_select_b7_n256_t0_p0.5_v3_domain_latest.csv
PASS,v1,7,256,1792,0,0.5,882,500,0.00833037,1.50245,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b7_n256_t0_p0.5_v3_domain_latest.csv
PASS,v2,7,256,1792,0,0.5,882,500,0.00831955,1.50441,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b7_n256_t0_p0.5_v3_domain_latest.csv
PASS,v3,7,256,1792,0,0.5,882,500,0.00832429,1.50355,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b7_n256_t0_p0.5_v3_domain_latest.csv
PASS,library_cub_device_select,7,512,3584,0,0.5,1767,500,0.019849,1.26031,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/library_cub_device_select_b7_n512_t0_p0.5_v3_domain_latest.csv
PASS,v1,7,512,3584,0,0.5,1767,500,0.00832442,3.00514,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b7_n512_t0_p0.5_v3_domain_latest.csv
PASS,v2,7,512,3584,0,0.5,1767,500,0.00832378,3.00537,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b7_n512_t0_p0.5_v3_domain_latest.csv
PASS,v3,7,512,3584,0,0.5,1767,500,0.00832582,3.00463,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b7_n512_t0_p0.5_v3_domain_latest.csv
PASS,library_cub_device_select,7,1024,7168,0,0.5,3600,500,0.0200512,2.50698,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/library_cub_device_select_b7_n1024_t0_p0.5_v3_domain_latest.csv
PASS,v1,7,1024,7168,0,0.5,3600,500,0.00833165,6.03338,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b7_n1024_t0_p0.5_v3_domain_latest.csv
PASS,v2,7,1024,7168,0,0.5,3600,500,0.00832333,6.03941,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b7_n1024_t0_p0.5_v3_domain_latest.csv
PASS,v3,7,1024,7168,0,0.5,3600,500,0.00832186,6.04048,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b7_n1024_t0_p0.5_v3_domain_latest.csv
PASS,library_cub_device_select,7,8192,57344,0,0.5,28979,500,0.0199061,20.2282,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/library_cub_device_select_b7_n8192_t0_p0.5_v3_domain_latest.csv
PASS,v1,7,8192,57344,0,0.5,28979,500,0.00835654,48.1855,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v1_b7_n8192_t0_p0.5_v3_domain_latest.csv
PASS,v2,7,8192,57344,0,0.5,28979,500,0.00832422,48.3726,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v2_b7_n8192_t0_p0.5_v3_domain_latest.csv
PASS,v3,7,8192,57344,0,0.5,28979,500,0.00833683,48.2994,/home/silenceduke/vscode-project/compact_kernel_lab/reports/benchmark/v3_b7_n8192_t0_p0.5_v3_domain_latest.csv
